id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,target_summary,overall_summary_hint,key_points,summary_style,difficulty_level,exam_priority,quality_label,notes
38,pdf_chunk,Biology Study Notes 3,Biology,Photosynthesis,Photosynthesis,Sunlight,2,Photosynthesis. Photosynthesis is the process by which green plants make food using light energy. Carbon dioxide and water are converted into glucose and oxygen. Chlorophyll absorbs sunlight and helps drive the reaction. A short classroom example or revision note may focus on sunlight within this topic.,"Photosynthesis is the process by which green plants make food using light energy. Chlorophyll absorbs sunlight and helps drive the reaction. A key point to remember is sunlight, because it often appears in short-answer questions.","Photosynthesis contains core ideas, functions, examples, and common exam-ready points.",Photosynthesis is the process by which green plants make food using light energy. | Chlorophyll absorbs sunlight and helps drive the reaction. | Sunlight is an important part of photosynthesis. | Students should remember both the definition and the main effect or function.,exam_focused,medium,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
39,pdf_chunk,Biology Study Notes 4,Biology,Photosynthesis,Photosynthesis,Glucose,3,Photosynthesis. Carbon dioxide and water are converted into glucose and oxygen. Photosynthesis is the process by which green plants make food using light energy. Chlorophyll absorbs sunlight and helps drive the reaction. A short classroom example or revision note may focus on glucose within this topic.,"Photosynthesis is the process by which green plants make food using light energy. Chlorophyll absorbs sunlight and helps drive the reaction. A key point to remember is glucose, because it often appears in short-answer questions.","Photosynthesis contains core ideas, functions, examples, and common exam-ready points.",Photosynthesis is the process by which green plants make food using light energy. | Chlorophyll absorbs sunlight and helps drive the reaction. | Glucose is an important part of photosynthesis. | Students should remember both the definition and the main effect or function.,concise,hard,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
40,pdf_chunk,Biology Study Notes 5,Biology,Photosynthesis,Photosynthesis,Oxygen,4,Photosynthesis. Chlorophyll absorbs sunlight and helps drive the reaction. Photosynthesis is the process by which green plants make food using light energy. The process stores solar energy in chemical form. A short classroom example or revision note may focus on oxygen within this topic.,Photosynthesis is the process by which green plants make food using light energy. Chlorophyll absorbs sunlight and helps drive the reaction. Carbon dioxide and water are converted into glucose and oxygen.,"Photosynthesis contains core ideas, functions, examples, and common exam-ready points.",Photosynthesis is the process by which green plants make food using light energy. | Chlorophyll absorbs sunlight and helps drive the reaction. | Oxygen is an important part of photosynthesis. | Students should remember both the definition and the main effect or function.,conceptual,easy,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
41,pdf_chunk,Biology Study Notes 1,Biology,Photosynthesis,Photosynthesis,Chlorophyll,1,Photosynthesis. The process stores solar energy in chemical form. Chlorophyll absorbs sunlight and helps drive the reaction. Photosynthesis is the process by which green plants make food using light energy. A short classroom example or revision note may focus on chlorophyll within this topic.,"Photosynthesis is the process by which green plants make food using light energy. Chlorophyll absorbs sunlight and helps drive the reaction. A key point to remember is chlorophyll, because it often appears in short-answer questions.","Photosynthesis contains core ideas, functions, examples, and common exam-ready points.",Photosynthesis is the process by which green plants make food using light energy. | Chlorophyll absorbs sunlight and helps drive the reaction. | Chlorophyll is an important part of photosynthesis. | Students should remember both the definition and the main effect or function.,plain,medium,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
42,pdf_chunk,Biology Study Notes 2,Biology,Photosynthesis,Photosynthesis,Sunlight,2,Photosynthesis. The process stores solar energy in chemical form. Chlorophyll absorbs sunlight and helps drive the reaction. Photosynthesis is the process by which green plants make food using light energy. A short classroom example or revision note may focus on sunlight within this topic.,Photosynthesis is the process by which green plants make food using light energy. Chlorophyll absorbs sunlight and helps drive the reaction. Carbon dioxide and water are converted into glucose and oxygen.,"Photosynthesis contains core ideas, functions, examples, and common exam-ready points.",Photosynthesis is the process by which green plants make food using light energy. | Chlorophyll absorbs sunlight and helps drive the reaction. | Sunlight is an important part of photosynthesis. | Students should remember both the definition and the main effect or function.,study_friendly,hard,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
43,pdf_chunk,Biology Study Notes 3,Biology,Genetics,Genetics,DNA,1,Genetics. Genes are sections of DNA that influence specific traits. DNA carries the instructions needed for growth and function. Genetics studies heredity and variation in living organisms. A short classroom example or revision note may focus on dna within this topic.,Genetics studies heredity and variation in living organisms. DNA carries the instructions needed for growth and function. Genes are sections of DNA that influence specific traits.,"Genetics contains core ideas, functions, examples, and common exam-ready points.",Genetics studies heredity and variation in living organisms. | DNA carries the instructions needed for growth and function. | DNA is an important part of genetics. | Students should remember both the definition and the main effect or function.,exam_focused,easy,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
44,pdf_chunk,Biology Study Notes 4,Biology,Genetics,Genetics,Gene,2,Genetics. Different forms of a gene are called alleles. Genetics studies heredity and variation in living organisms. DNA carries the instructions needed for growth and function. A short classroom example or revision note may focus on gene within this topic.,Genetics studies heredity and variation in living organisms. DNA carries the instructions needed for growth and function. Genes are sections of DNA that influence specific traits.,"Genetics contains core ideas, functions, examples, and common exam-ready points.",Genetics studies heredity and variation in living organisms. | DNA carries the instructions needed for growth and function. | Gene is an important part of genetics. | Students should remember both the definition and the main effect or function.,concise,medium,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
45,pdf_chunk,Biology Study Notes 5,Biology,Genetics,Genetics,Allele,3,Genetics. Genetics studies heredity and variation in living organisms. DNA carries the instructions needed for growth and function. Genes are sections of DNA that influence specific traits. A short classroom example or revision note may focus on allele within this topic.,"Genetics studies heredity and variation in living organisms. DNA carries the instructions needed for growth and function. A key point to remember is allele, because it often appears in short-answer questions.","Genetics contains core ideas, functions, examples, and common exam-ready points.",Genetics studies heredity and variation in living organisms. | DNA carries the instructions needed for growth and function. | Allele is an important part of genetics. | Students should remember both the definition and the main effect or function.,conceptual,hard,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
46,pdf_chunk,Biology Study Notes 1,Biology,Genetics,Genetics,Chromosome,4,Genetics. Genetics studies heredity and variation in living organisms. DNA carries the instructions needed for growth and function. Different forms of a gene are called alleles. A short classroom example or revision note may focus on chromosome within this topic.,"Genetics studies heredity and variation in living organisms. DNA carries the instructions needed for growth and function. A key point to remember is chromosome, because it often appears in short-answer questions.","Genetics contains core ideas, functions, examples, and common exam-ready points.",Genetics studies heredity and variation in living organisms. | DNA carries the instructions needed for growth and function. | Chromosome is an important part of genetics. | Students should remember both the definition and the main effect or function.,plain,easy,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
47,pdf_chunk,Biology Study Notes 2,Biology,Genetics,Genetics,DNA,1,Genetics. Different forms of a gene are called alleles. Genes are sections of DNA that influence specific traits. DNA carries the instructions needed for growth and function. A short classroom example or revision note may focus on dna within this topic.,"Genetics studies heredity and variation in living organisms. DNA carries the instructions needed for growth and function. A key point to remember is dna, because it often appears in short-answer questions.","Genetics contains core ideas, functions, examples, and common exam-ready points.",Genetics studies heredity and variation in living organisms. | DNA carries the instructions needed for growth and function. | DNA is an important part of genetics. | Students should remember both the definition and the main effect or function.,study_friendly,medium,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
48,pdf_chunk,Biology Study Notes 3,Biology,Genetics,Genetics,Gene,2,Genetics. Different forms of a gene are called alleles. DNA carries the instructions needed for growth and function. Genes are sections of DNA that influence specific traits. A short classroom example or revision note may focus on gene within this topic.,"Genetics studies heredity and variation in living organisms. DNA carries the instructions needed for growth and function. A key point to remember is gene, because it often appears in short-answer questions.","Genetics contains core ideas, functions, examples, and common exam-ready points.",Genetics studies heredity and variation in living organisms. | DNA carries the instructions needed for growth and function. | Gene is an important part of genetics. | Students should remember both the definition and the main effect or function.,exam_focused,hard,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
49,pdf_chunk,Biology Study Notes 4,Biology,Respiration,Respiration,ATP,1,Respiration. Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. Respiration releases energy from food so cells can carry out essential activities. Mitochondria are the main site of aerobic respiration in eukaryotic cells. A short classroom example or revision note may focus on atp within this topic.,"Respiration releases energy from food so cells can carry out essential activities. Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. A key point to remember is atp, because it often appears in short-answer questions.","Respiration contains core ideas, functions, examples, and common exam-ready points.",Respiration releases energy from food so cells can carry out essential activities. | Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. | ATP is an important part of respiration. | Students should remember both the definition and the main effect or function.,concise,easy,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
50,pdf_chunk,Biology Study Notes 5,Biology,Respiration,Respiration,Mitochondria,2,Respiration. Anaerobic respiration occurs without oxygen but yields less energy. Mitochondria are the main site of aerobic respiration in eukaryotic cells. Respiration releases energy from food so cells can carry out essential activities. A short classroom example or revision note may focus on mitochondria within this topic.,"Respiration releases energy from food so cells can carry out essential activities. Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. A key point to remember is mitochondria, because it often appears in short-answer questions.","Respiration contains core ideas, functions, examples, and common exam-ready points.",Respiration releases energy from food so cells can carry out essential activities. | Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. | Mitochondria is an important part of respiration. | Students should remember both the definition and the main effect or function.,conceptual,medium,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
51,pdf_chunk,Biology Study Notes 1,Biology,Respiration,Respiration,Aerobic,3,Respiration. Mitochondria are the main site of aerobic respiration in eukaryotic cells. Respiration releases energy from food so cells can carry out essential activities. Anaerobic respiration occurs without oxygen but yields less energy. A short classroom example or revision note may focus on aerobic within this topic.,Respiration releases energy from food so cells can carry out essential activities. Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. Mitochondria are the main site of aerobic respiration in eukaryotic cells.,"Respiration contains core ideas, functions, examples, and common exam-ready points.",Respiration releases energy from food so cells can carry out essential activities. | Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. | Aerobic is an important part of respiration. | Students should remember both the definition and the main effect or function.,plain,hard,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
52,pdf_chunk,Biology Study Notes 2,Biology,Respiration,Respiration,Anaerobic,4,Respiration. Respiration releases energy from food so cells can carry out essential activities. Mitochondria are the main site of aerobic respiration in eukaryotic cells. Anaerobic respiration occurs without oxygen but yields less energy. A short classroom example or revision note may focus on anaerobic within this topic.,"Respiration releases energy from food so cells can carry out essential activities. Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. A key point to remember is anaerobic, because it often appears in short-answer questions.","Respiration contains core ideas, functions, examples, and common exam-ready points.",Respiration releases energy from food so cells can carry out essential activities. | Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. | Anaerobic is an important part of respiration. | Students should remember both the definition and the main effect or function.,study_friendly,easy,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
53,pdf_chunk,Biology Study Notes 3,Biology,Respiration,Respiration,ATP,1,Respiration. Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. Respiration releases energy from food so cells can carry out essential activities. Mitochondria are the main site of aerobic respiration in eukaryotic cells. A short classroom example or revision note may focus on atp within this topic.,Respiration releases energy from food so cells can carry out essential activities. Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. Mitochondria are the main site of aerobic respiration in eukaryotic cells.,"Respiration contains core ideas, functions, examples, and common exam-ready points.",Respiration releases energy from food so cells can carry out essential activities. | Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. | ATP is an important part of respiration. | Students should remember both the definition and the main effect or function.,exam_focused,medium,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
54,pdf_chunk,Biology Study Notes 4,Biology,Respiration,Respiration,Mitochondria,2,Respiration. Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. Mitochondria are the main site of aerobic respiration in eukaryotic cells. Anaerobic respiration occurs without oxygen but yields less energy. A short classroom example or revision note may focus on mitochondria within this topic.,"Respiration releases energy from food so cells can carry out essential activities. Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. A key point to remember is mitochondria, because it often appears in short-answer questions.","Respiration contains core ideas, functions, examples, and common exam-ready points.",Respiration releases energy from food so cells can carry out essential activities. | Aerobic respiration uses oxygen and produces more ATP than anaerobic respiration. | Mitochondria is an important part of respiration. | Students should remember both the definition and the main effect or function.,concise,hard,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
55,pdf_chunk,Biology Study Notes 5,Biology,Immunity,Immunity,Antibody,1,Immunity. White blood cells identify and attack pathogens. Immunity protects the body from disease-causing organisms. Vaccines prepare the immune system for future infection. A short classroom example or revision note may focus on antibody within this topic.,"Immunity protects the body from disease-causing organisms. White blood cells identify and attack pathogens. A key point to remember is antibody, because it often appears in short-answer questions.","Immunity contains core ideas, functions, examples, and common exam-ready points.",Immunity protects the body from disease-causing organisms. | White blood cells identify and attack pathogens. | Antibody is an important part of immunity. | Students should remember both the definition and the main effect or function.,conceptual,easy,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
56,pdf_chunk,Biology Study Notes 1,Biology,Immunity,Immunity,Vaccine,2,Immunity. Vaccines prepare the immune system for future infection. Antibodies bind to foreign substances and help neutralize them. Immunity protects the body from disease-causing organisms. A short classroom example or revision note may focus on vaccine within this topic.,"Immunity protects the body from disease-causing organisms. White blood cells identify and attack pathogens. A key point to remember is vaccine, because it often appears in short-answer questions.","Immunity contains core ideas, functions, examples, and common exam-ready points.",Immunity protects the body from disease-causing organisms. | White blood cells identify and attack pathogens. | Vaccine is an important part of immunity. | Students should remember both the definition and the main effect or function.,plain,medium,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
57,pdf_chunk,Biology Study Notes 2,Biology,Immunity,Immunity,Pathogen,3,Immunity. Immunity protects the body from disease-causing organisms. White blood cells identify and attack pathogens. Vaccines prepare the immune system for future infection. A short classroom example or revision note may focus on pathogen within this topic.,"Immunity protects the body from disease-causing organisms. White blood cells identify and attack pathogens. A key point to remember is pathogen, because it often appears in short-answer questions.","Immunity contains core ideas, functions, examples, and common exam-ready points.",Immunity protects the body from disease-causing organisms. | White blood cells identify and attack pathogens. | Pathogen is an important part of immunity. | Students should remember both the definition and the main effect or function.,study_friendly,hard,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
58,pdf_chunk,Biology Study Notes 3,Biology,Immunity,Immunity,White Blood Cell,4,Immunity. White blood cells identify and attack pathogens. Immunity protects the body from disease-causing organisms. Antibodies bind to foreign substances and help neutralize them. A short classroom example or revision note may focus on white blood cell within this topic.,"Immunity protects the body from disease-causing organisms. White blood cells identify and attack pathogens. A key point to remember is white blood cell, because it often appears in short-answer questions.","Immunity contains core ideas, functions, examples, and common exam-ready points.",Immunity protects the body from disease-causing organisms. | White blood cells identify and attack pathogens. | White Blood Cell is an important part of immunity. | Students should remember both the definition and the main effect or function.,exam_focused,easy,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
59,pdf_chunk,Biology Study Notes 4,Biology,Immunity,Immunity,Antibody,1,Immunity. Immunity protects the body from disease-causing organisms. Antibodies bind to foreign substances and help neutralize them. Vaccines prepare the immune system for future infection. A short classroom example or revision note may focus on antibody within this topic.,"Immunity protects the body from disease-causing organisms. White blood cells identify and attack pathogens. A key point to remember is antibody, because it often appears in short-answer questions.","Immunity contains core ideas, functions, examples, and common exam-ready points.",Immunity protects the body from disease-causing organisms. | White blood cells identify and attack pathogens. | Antibody is an important part of immunity. | Students should remember both the definition and the main effect or function.,concise,medium,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
60,pdf_chunk,Biology Study Notes 5,Biology,Immunity,Immunity,Vaccine,2,Immunity. Vaccines prepare the immune system for future infection. Immunity protects the body from disease-causing organisms. Antibodies bind to foreign substances and help neutralize them. A short classroom example or revision note may focus on vaccine within this topic.,Immunity protects the body from disease-causing organisms. White blood cells identify and attack pathogens. Antibodies bind to foreign substances and help neutralize them.,"Immunity contains core ideas, functions, examples, and common exam-ready points.",Immunity protects the body from disease-causing organisms. | White blood cells identify and attack pathogens. | Vaccine is an important part of immunity. | Students should remember both the definition and the main effect or function.,conceptual,hard,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
61,pdf_chunk,History Study Notes 1,History,French Revolution,French Revolution,Monarchy,1,French Revolution. The French Revolution transformed France by challenging absolute monarchy and inherited privilege. The revolution changed institutions and inspired movements beyond France. Economic hardship and social inequality increased public anger before the uprising. A short classroom example or revision note may focus on monarchy within this topic.,"The French Revolution transformed France by challenging absolute monarchy and inherited privilege. Economic hardship and social inequality increased public anger before the uprising. A key point to remember is monarchy, because it often appears in short-answer questions.","French Revolution contains core ideas, functions, examples, and common exam-ready points.",The French Revolution transformed France by challenging absolute monarchy and inherited privilege. | Economic hardship and social inequality increased public anger before the uprising. | Monarchy is an important part of french revolution. | Students should remember both the definition and the main effect or function.,plain,easy,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
62,pdf_chunk,History Study Notes 2,History,French Revolution,French Revolution,Liberty,2,French Revolution. The French Revolution transformed France by challenging absolute monarchy and inherited privilege. Economic hardship and social inequality increased public anger before the uprising. Ideas such as liberty and equality influenced political demands. A short classroom example or revision note may focus on liberty within this topic.,"The French Revolution transformed France by challenging absolute monarchy and inherited privilege. Economic hardship and social inequality increased public anger before the uprising. A key point to remember is liberty, because it often appears in short-answer questions.","French Revolution contains core ideas, functions, examples, and common exam-ready points.",The French Revolution transformed France by challenging absolute monarchy and inherited privilege. | Economic hardship and social inequality increased public anger before the uprising. | Liberty is an important part of french revolution. | Students should remember both the definition and the main effect or function.,study_friendly,medium,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
63,pdf_chunk,History Study Notes 3,History,French Revolution,French Revolution,Equality,3,French Revolution. The revolution changed institutions and inspired movements beyond France. Ideas such as liberty and equality influenced political demands. Economic hardship and social inequality increased public anger before the uprising. A short classroom example or revision note may focus on equality within this topic.,"The French Revolution transformed France by challenging absolute monarchy and inherited privilege. Economic hardship and social inequality increased public anger before the uprising. A key point to remember is equality, because it often appears in short-answer questions.","French Revolution contains core ideas, functions, examples, and common exam-ready points.",The French Revolution transformed France by challenging absolute monarchy and inherited privilege. | Economic hardship and social inequality increased public anger before the uprising. | Equality is an important part of french revolution. | Students should remember both the definition and the main effect or function.,exam_focused,hard,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
64,pdf_chunk,History Study Notes 4,History,French Revolution,French Revolution,National Assembly,4,French Revolution. Ideas such as liberty and equality influenced political demands. The revolution changed institutions and inspired movements beyond France. The French Revolution transformed France by challenging absolute monarchy and inherited privilege. A short classroom example or revision note may focus on national assembly within this topic.,The French Revolution transformed France by challenging absolute monarchy and inherited privilege. Economic hardship and social inequality increased public anger before the uprising. Ideas such as liberty and equality influenced political demands.,"French Revolution contains core ideas, functions, examples, and common exam-ready points.",The French Revolution transformed France by challenging absolute monarchy and inherited privilege. | Economic hardship and social inequality increased public anger before the uprising. | National Assembly is an important part of french revolution. | Students should remember both the definition and the main effect or function.,concise,easy,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
65,pdf_chunk,History Study Notes 5,History,French Revolution,French Revolution,Monarchy,1,French Revolution. The French Revolution transformed France by challenging absolute monarchy and inherited privilege. Economic hardship and social inequality increased public anger before the uprising. Ideas such as liberty and equality influenced political demands. A short classroom example or revision note may focus on monarchy within this topic.,The French Revolution transformed France by challenging absolute monarchy and inherited privilege. Economic hardship and social inequality increased public anger before the uprising. Ideas such as liberty and equality influenced political demands.,"French Revolution contains core ideas, functions, examples, and common exam-ready points.",The French Revolution transformed France by challenging absolute monarchy and inherited privilege. | Economic hardship and social inequality increased public anger before the uprising. | Monarchy is an important part of french revolution. | Students should remember both the definition and the main effect or function.,conceptual,medium,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
66,pdf_chunk,History Study Notes 1,History,French Revolution,French Revolution,Liberty,2,French Revolution. Economic hardship and social inequality increased public anger before the uprising. The revolution changed institutions and inspired movements beyond France. The French Revolution transformed France by challenging absolute monarchy and inherited privilege. A short classroom example or revision note may focus on liberty within this topic.,"The French Revolution transformed France by challenging absolute monarchy and inherited privilege. Economic hardship and social inequality increased public anger before the uprising. A key point to remember is liberty, because it often appears in short-answer questions.","French Revolution contains core ideas, functions, examples, and common exam-ready points.",The French Revolution transformed France by challenging absolute monarchy and inherited privilege. | Economic hardship and social inequality increased public anger before the uprising. | Liberty is an important part of french revolution. | Students should remember both the definition and the main effect or function.,plain,hard,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
67,pdf_chunk,History Study Notes 2,History,Industrial Revolution,Industrial Revolution,Factories,1,Industrial Revolution. The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. Industrialization also created harsh labor conditions for many workers. New inventions increased output and reduced the time needed to manufacture goods. A short classroom example or revision note may focus on factories within this topic.,The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. New inventions increased output and reduced the time needed to manufacture goods. Factory growth encouraged migration to cities and accelerated urbanization.,"Industrial Revolution contains core ideas, functions, examples, and common exam-ready points.",The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. | New inventions increased output and reduced the time needed to manufacture goods. | Factories is an important part of industrial revolution. | Students should remember both the definition and the main effect or function.,study_friendly,easy,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
68,pdf_chunk,History Study Notes 3,History,Industrial Revolution,Industrial Revolution,Machines,2,Industrial Revolution. New inventions increased output and reduced the time needed to manufacture goods. Industrialization also created harsh labor conditions for many workers. The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. A short classroom example or revision note may focus on machines within this topic.,The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. New inventions increased output and reduced the time needed to manufacture goods. Factory growth encouraged migration to cities and accelerated urbanization.,"Industrial Revolution contains core ideas, functions, examples, and common exam-ready points.",The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. | New inventions increased output and reduced the time needed to manufacture goods. | Machines is an important part of industrial revolution. | Students should remember both the definition and the main effect or function.,exam_focused,medium,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
69,pdf_chunk,History Study Notes 4,History,Industrial Revolution,Industrial Revolution,Urban Growth,3,Industrial Revolution. Industrialization also created harsh labor conditions for many workers. The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. Factory growth encouraged migration to cities and accelerated urbanization. A short classroom example or revision note may focus on urban growth within this topic.,"The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. New inventions increased output and reduced the time needed to manufacture goods. A key point to remember is urban growth, because it often appears in short-answer questions.","Industrial Revolution contains core ideas, functions, examples, and common exam-ready points.",The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. | New inventions increased output and reduced the time needed to manufacture goods. | Urban Growth is an important part of industrial revolution. | Students should remember both the definition and the main effect or function.,concise,hard,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
70,pdf_chunk,History Study Notes 5,History,Industrial Revolution,Industrial Revolution,Labor,4,Industrial Revolution. Industrialization also created harsh labor conditions for many workers. New inventions increased output and reduced the time needed to manufacture goods. Factory growth encouraged migration to cities and accelerated urbanization. A short classroom example or revision note may focus on labor within this topic.,The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. New inventions increased output and reduced the time needed to manufacture goods. Factory growth encouraged migration to cities and accelerated urbanization.,"Industrial Revolution contains core ideas, functions, examples, and common exam-ready points.",The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. | New inventions increased output and reduced the time needed to manufacture goods. | Labor is an important part of industrial revolution. | Students should remember both the definition and the main effect or function.,conceptual,easy,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
71,pdf_chunk,History Study Notes 1,History,Industrial Revolution,Industrial Revolution,Factories,1,Industrial Revolution. The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. Factory growth encouraged migration to cities and accelerated urbanization. New inventions increased output and reduced the time needed to manufacture goods. A short classroom example or revision note may focus on factories within this topic.,The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. New inventions increased output and reduced the time needed to manufacture goods. Factory growth encouraged migration to cities and accelerated urbanization.,"Industrial Revolution contains core ideas, functions, examples, and common exam-ready points.",The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. | New inventions increased output and reduced the time needed to manufacture goods. | Factories is an important part of industrial revolution. | Students should remember both the definition and the main effect or function.,plain,medium,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
72,pdf_chunk,History Study Notes 2,History,Industrial Revolution,Industrial Revolution,Machines,2,Industrial Revolution. Industrialization also created harsh labor conditions for many workers. New inventions increased output and reduced the time needed to manufacture goods. The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. A short classroom example or revision note may focus on machines within this topic.,The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. New inventions increased output and reduced the time needed to manufacture goods. Factory growth encouraged migration to cities and accelerated urbanization.,"Industrial Revolution contains core ideas, functions, examples, and common exam-ready points.",The Industrial Revolution changed production from small-scale manual work to machine-based factory systems. | New inventions increased output and reduced the time needed to manufacture goods. | Machines is an important part of industrial revolution. | Students should remember both the definition and the main effect or function.,study_friendly,hard,low,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
73,pdf_chunk,History Study Notes 3,History,World War I,World War I,Alliances,1,World War I. Trench warfare led to long periods of stalemate and heavy casualties. The war reshaped borders and political relationships. World War I began after rising tensions in Europe combined with a complex alliance system. A short classroom example or revision note may focus on alliances within this topic.,"World War I began after rising tensions in Europe combined with a complex alliance system. The assassination of Archduke Franz Ferdinand triggered the immediate crisis. A key point to remember is alliances, because it often appears in short-answer questions.","World War I contains core ideas, functions, examples, and common exam-ready points.",World War I began after rising tensions in Europe combined with a complex alliance system. | The assassination of Archduke Franz Ferdinand triggered the immediate crisis. | Alliances is an important part of world war i. | Students should remember both the definition and the main effect or function.,exam_focused,easy,high,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
74,pdf_chunk,History Study Notes 4,History,World War I,World War I,Assassination,2,World War I. The assassination of Archduke Franz Ferdinand triggered the immediate crisis. World War I began after rising tensions in Europe combined with a complex alliance system. Trench warfare led to long periods of stalemate and heavy casualties. A short classroom example or revision note may focus on assassination within this topic.,World War I began after rising tensions in Europe combined with a complex alliance system. The assassination of Archduke Franz Ferdinand triggered the immediate crisis. Trench warfare led to long periods of stalemate and heavy casualties.,"World War I contains core ideas, functions, examples, and common exam-ready points.",World War I began after rising tensions in Europe combined with a complex alliance system. | The assassination of Archduke Franz Ferdinand triggered the immediate crisis. | Assassination is an important part of world war i. | Students should remember both the definition and the main effect or function.,concise,medium,medium,good,Natural declarative summaries for summarizer fine-tuning; avoids 'understand' and 'explains' style.
